;Australia_Total;Austria_Total;Belgium_Total;Canada_Total;Czech Republic_Total;Denmark_Total;Finland_Total;France_Total;Germany_Total;Greece_Total;Ireland_Total;Italy_Total;Japan_Total;Korea_Total;Netherlands_Total;New Zealand_Total;Norway_Total;Portugal_Total;Slovenia_Total;Spain_Total;Sweden_Total;Switzerland_Total;United Kingdom_Total;United States_Total;Australia_Foreign;Austria_Foreign;Belgium_Foreign;Canada_Foreign;Czech Republic_Foreign;Denmark_Foreign;Finland_Foreign;France_Foreign;Germany_Foreign;Greece_Foreign;Ireland_Foreign;Italy_Foreign;Japan_Foreign;Korea_Foreign;Netherlands_Foreign;New Zealand_Foreign;Norway_Foreign;Portugal_Foreign;Slovenia_Foreign;Spain_Foreign;Sweden_Foreign;Switzerland_Foreign;United Kingdom_Foreign;United States_Foreign;Australia_ForeignOfficial;Austria_ForeignOfficial;Belgium_ForeignOfficial;Canada_ForeignOfficial;Czech Republic_ForeignOfficial;Denmark_ForeignOfficial;Finland_ForeignOfficial;France_ForeignOfficial;Germany_ForeignOfficial;Greece_ForeignOfficial;Ireland_ForeignOfficial;Italy_ForeignOfficial;Japan_ForeignOfficial;Korea_ForeignOfficial;Netherlands_ForeignOfficial;New Zealand_ForeignOfficial;Norway_ForeignOfficial;Portugal_ForeignOfficial;Slovenia_ForeignOfficial;Spain_ForeignOfficial;Sweden_ForeignOfficial;Switzerland_ForeignOfficial;United Kingdom_ForeignOfficial;United States_ForeignOfficial;Australia_ForeignBank;Austria_ForeignBank;Belgium_ForeignBank;Canada_ForeignBank;Czech Republic_ForeignBank;Denmark_ForeignBank;Finland_ForeignBank;France_ForeignBank;Germany_ForeignBank;Greece_ForeignBank;Ireland_ForeignBank;Italy_ForeignBank;Japan_ForeignBank;Korea_ForeignBank;Netherlands_ForeignBank;New Zealand_ForeignBank;Norway_ForeignBank;Portugal_ForeignBank;Slovenia_ForeignBank;Spain_ForeignBank;Sweden_ForeignBank;Switzerland_ForeignBank;United Kingdom_ForeignBank;United States_ForeignBank;Australia_ForeignNonbank;Austria_ForeignNonbank;Belgium_ForeignNonbank;Canada_ForeignNonbank;Czech Republic_ForeignNonbank;Denmark_ForeignNonbank;Finland_ForeignNonbank;France_ForeignNonbank;Germany_ForeignNonbank;Greece_ForeignNonbank;Ireland_ForeignNonbank;Italy_ForeignNonbank;Japan_ForeignNonbank;Korea_ForeignNonbank;Netherlands_ForeignNonbank;New Zealand_ForeignNonbank;Norway_ForeignNonbank;Portugal_ForeignNonbank;Slovenia_ForeignNonbank;Spain_ForeignNonbank;Sweden_ForeignNonbank;Switzerland_ForeignNonbank;United Kingdom_ForeignNonbank;United States_ForeignNonbank;Australia_Domestic;Austria_Domestic;Belgium_Domestic;Canada_Domestic;Czech Republic_Domestic;Denmark_Domestic;Finland_Domestic;France_Domestic;Germany_Domestic;Greece_Domestic;Ireland_Domestic;Italy_Domestic;Japan_Domestic;Korea_Domestic;Netherlands_Domestic;New Zealand_Domestic;Norway_Domestic;Portugal_Domestic;Slovenia_Domestic;Spain_Domestic;Sweden_Domestic;Switzerland_Domestic;United Kingdom_Domestic;United States_Domestic;Australia_DomesticCentralBank;Austria_DomesticCentralBank;Belgium_DomesticCentralBank;Canada_DomesticCentralBank;Czech Republic_DomesticCentralBank;Denmark_DomesticCentralBank;Finland_DomesticCentralBank;France_DomesticCentralBank;Germany_DomesticCentralBank;Greece_DomesticCentralBank;Ireland_DomesticCentralBank;Italy_DomesticCentralBank;Japan_DomesticCentralBank;Korea_DomesticCentralBank;Netherlands_DomesticCentralBank;New Zealand_DomesticCentralBank;Norway_DomesticCentralBank;Portugal_DomesticCentralBank;Slovenia_DomesticCentralBank;Spain_DomesticCentralBank;Sweden_DomesticCentralBank;Switzerland_DomesticCentralBank;United Kingdom_DomesticCentralBank;United States_DomesticCentralBank;Australia_DomesticBank;Austria_DomesticBank;Belgium_DomesticBank;Canada_DomesticBank;Czech Republic_DomesticBank;Denmark_DomesticBank;Finland_DomesticBank;France_DomesticBank;Germany_DomesticBank;Greece_DomesticBank;Ireland_DomesticBank;Italy_DomesticBank;Japan_DomesticBank;Korea_DomesticBank;Netherlands_DomesticBank;New Zealand_DomesticBank;Norway_DomesticBank;Portugal_DomesticBank;Slovenia_DomesticBank;Spain_DomesticBank;Sweden_DomesticBank;Switzerland_DomesticBank;United Kingdom_DomesticBank;United States_DomesticBank;Australia_DomesticNonbank;Austria_DomesticNonbank;Belgium_DomesticNonbank;Canada_DomesticNonbank;Czech Republic_DomesticNonbank;Denmark_DomesticNonbank;Finland_DomesticNonbank;France_DomesticNonbank;Germany_DomesticNonbank;Greece_DomesticNonbank;Ireland_DomesticNonbank;Italy_DomesticNonbank;Japan_DomesticNonbank;Korea_DomesticNonbank;Netherlands_DomesticNonbank;New Zealand_DomesticNonbank;Norway_DomesticNonbank;Portugal_DomesticNonbank;Slovenia_DomesticNonbank;Spain_DomesticNonbank;Sweden_DomesticNonbank;Switzerland_DomesticNonbank;United Kingdom_DomesticNonbank;United States_DomesticNonbank
2016Q3;605.526;292.186;459.416;1670.525;1811.968;888.137;143.278;2205.921;2204.211;314.409;202.374;2284.299;1076079.29;682540.2;433.342;84.998;1126.15;247.941;32.682;1146.892;1836.221;188.931;1709.287;18111.759;256.393;213.652;262.895;420.155;763.66;265.343;95.775;1134.782;1154.925;271.848;123.537;748.952;114218.178;79219.405;197.863;48.253;462.588;147.841;21.517;503.163;561.953;27.449;449.606;5528.636;177.956;44.573;55.128;220.942;160.019;219.269;31.04;358.152;692.49;250.611;74.146;124.96;34515.906;58888.511;140.097;7.865;238.554;97.3;4.095;82.765;391.687;12.393;223.916;3899.4;15.92;47.502;48.337;27.495;151.524;41.416;28.828;164.285;153.709;16.212;10.329;129.702;8489.06;6580.993;52.036;0.927;23.41;22.44;3.357;81.423;115.581;12.182;21.07;572.822;62.51699999999998;121.57699999999997;159.43;171.71799999999996;452.11699999999996;4.6580000000000155;35.90700000000001;612.3449999999999;308.72599999999994;5.0250000000000234;39.062000000000005;494.28999999999996;71213.212;13749.901;5.72999999999999;39.461;200.62400000000002;28.10100000000001;14.065000000000001;338.975;54.68499999999996;2.8740000000000006;204.62;1056.4140000000002;349.133;78.53399999999999;196.52100000000002;1250.3700000000001;1048.308;622.7939999999999;47.502999999999986;1071.139;1049.2859999999998;42.56099999999998;78.83699999999999;1535.347;961861.1120000001;603320.7949999999;235.47899999999998;36.745000000000005;663.5620000000001;100.1;11.165000000000003;643.729;1274.268;161.482;1259.681;12583.122999999998;39.853;24.18;32.603;95.47;0;0;15.34;192.644;172.568;12.393;48.608;245.567;397597.1;13319.8;44.338;3.507;0;19.232;3.764;130.827;250.201;1.622;388.475;2463.46;128.978;49.512;84.008;290.154;500.07;40.619;28.452;513.745;597.027;21.674;17.82;647.436;297330;143898.1;95.231;17.198;365.3;38.076;6.633;344.324;425.737;24.959;174.529;1329.061;180.30199999999996;4.841999999999992;79.91000000000001;864.7460000000001;548.238;582.1749999999998;3.7109999999999808;364.7499999999999;279.6909999999998;8.493999999999978;12.408999999999992;642.3439999999999;266934.0120000001;446102.8949999999;95.91;16.040000000000006;298.2620000000001;42.791999999999994;0.7680000000000033;168.57800000000003;598.3299999999999;134.90099999999998;696.677;8790.601999999997
2016Q4;621.359;296.693;451.818;1674.636;1754.737;876.165;148.088;2190.007;2182.375;319.425;200.635;2287.84;1079840.09;656429.4;438.204;84.199;1152.857;244.495;31.783;1145.655;1883.772;187.807;1749.166;18445.034;257.978;208.313;242.333;422.496;785.939;234.469;95.116;1028.083;1110.577;274.256;120.836;740.015;118102.816;77942.812;196.733;46.737;492.169;139.645;20.077;494.4;554.432;30.205;466.485;5418.246;180.602;46.304;52.118;223.182;170.172;225.298;31.236;347.246;688.606;253.417;74.779;131.693;37144.366;63200.132;145.42;7.797;243.392;95.084;4.734;89.437;382.365;12.001;236.735;3813.4;23.019;45.771;47.531;25.707;133.82;8.244;28.782;151.729;126.301;16.103;10.772;110.467;8448.913;5834.899;46.358;0.049;24.522;22.264;2.289;88.867;113.5;13.384;19.017;532.354;54.357000000000006;116.23799999999999;142.684;173.607;481.94699999999995;0.9269999999999925;35.098;529.1080000000001;295.67;4.735999999999969;35.285000000000004;497.855;72509.53700000001;8907.781000000006;4.95500000000002;38.891000000000005;224.255;22.297000000000008;13.054000000000002;316.09599999999995;58.56700000000001;4.82;210.733;1072.492;363.38100000000003;88.38;209.48499999999999;1252.1399999999999;968.7980000000001;641.6959999999999;52.971999999999994;1161.924;1071.798;45.16900000000004;79.79899999999999;1547.8250000000003;961737.2740000001;578486.588;241.471;37.461999999999996;660.688;104.85;11.706;651.255;1329.34;157.60199999999998;1282.681;13026.788;45.438;27.261;37.252;96.64;0;0;17.538;220.879;205.391;12.492;48.217;273.514;410501;14499.4;51.2;3.287;0;21.202;4.07;143.139;281.506;1.53;422.905;2463.601;130.569;48.626;82.047;295.871;438.417;38.698;27.983;517.888;585.375;19.053;18.326;629.334;289230;139741.7;92.173;21.814;364.3;37.639;6.085;348.294;429.2;26.976;168.646;1505.07;187.37400000000005;12.493000000000002;90.18599999999998;859.6289999999998;530.3810000000001;602.9979999999999;7.450999999999997;423.1569999999999;281.03200000000004;13.624000000000034;13.255999999999993;644.9770000000002;262006.2740000001;424245.48799999995;98.09800000000001;12.360999999999997;296.388;46.00899999999999;1.5509999999999993;159.822;618.6339999999998;129.09599999999998;691.1300000000001;9058.117
2017Q1;639.415;293.018;462.501;1674.138;1924.121;865.039;149.252;2255.429;2158.507;315.074;208.61;2329.285;1085296.81;678076.2;426.805;85.28;1228.375;247.031;32.991;1166.488;1878.515;188.748;1737.66;18422.417;271.063;198.788;248.503;414.98;889.696;239.666;97.413;1030.223;1094.846;271.675;127.431;725.792;119572.516;82141.054;181.142;46.25;536.339;138.051;21;489.268;514.129;29.671;446.891;5485.767;181.695;47.382;55.191;220.081;189.14;220.465;32.057;353.174;711.509;250.29;75.406;121.563;41696.187;61550.188;147.028;8.048;249.01;92.483;4.718;94.492;368.783;11.955;230.55;3880.1;24.849;41.614;45.872;26.333;161.912;17.26;26.983;147.556;110.347;15.944;11.835;137.034;6922.018;7372.772;30.819;1.473;25.526;20.468;2.061;88.035;110.244;13.225;14.624;501.193;64.51899999999999;109.792;147.44;168.56600000000003;538.644;1.9409999999999918;38.37299999999999;529.4929999999999;272.99;5.4410000000000185;40.18999999999999;467.19500000000005;70954.311;13218.094000000001;3.2950000000000053;36.729;261.80300000000005;25.099999999999984;14.221;306.741;35.102000000000004;4.491000000000001;201.717;1104.474;368.352;94.22999999999996;213.998;1259.158;1034.4250000000002;625.373;51.83900000000001;1225.2060000000001;1063.661;43.399;81.17900000000002;1603.493;965724.294;595935.146;245.663;39.03;692.036;108.98000000000002;11.991;677.22;1364.386;159.077;1290.769;12936.650000000001;38.004;31.221;42.9;95.92;0;0;18.932;242.765;239.495;12.654;46.113;302.789;417711.4;18387.9;60.246;3.471;0;22.63;4.32;162.102;295.603;1.524;434.961;2464.335;140.161;46.902;79.762;302.029;426.399;27.713;27.593;513.794;572.272;17.236;18.712;655.845;283270;147150.2;89.558;22.044;393.6;39.532;5.71;342.628;405.856;25.13;159.593;1432.423;190.18699999999995;16.106999999999957;91.33599999999998;861.2089999999998;608.0260000000002;597.6600000000001;5.314000000000011;468.64700000000016;251.894;13.509;16.354000000000017;644.8589999999999;264742.894;430397.0459999999;95.859;13.514999999999997;298.4359999999999;46.818000000000026;1.9609999999999994;172.49000000000007;662.9269999999999;132.423;696.215;9039.892000000002
2017Q2;661.452;295.024;460.32;1716.172;1923.637;872.494;148.988;2280.623;2153.24;313.503;211.248;2359.327;1093541.65;682329.4;426.033;85.259;1208.045;252.636;33.357;1175.56;1873.657;189.87;1752.85;18392.059;270.925;198.193;245.661;429.49;960.55;227.927;93.231;1033.892;1078.189;270.397;129.428;743.328;120890.646;84325.728;177.92;46.059;525.545;139.406;21.083;505.463;475.016;27.847;456.543;5559.386;182.955;48.05;57.239;223.139;195.946;201.725;32.244;354.947;718.23;249.026;75.23;108.603;43460.668;66343.622;145.581;7.971;251.962;89.769;4.558;98.443;345.94;12.479;240.222;3994.4;24.072;40.366;44.272;31.7;187.041;23.553;27.868;129.044;101.026;15.886;12.521;138.739;6609.115;6918.82;31.485;1.089;24.533;19.175;2.326;90.821;103.28;11.541;16.474;485.855;63.897999999999996;109.77700000000003;144.15;174.651;577.5629999999999;2.6489999999999974;33.119;549.9010000000001;258.93300000000005;5.484999999999982;41.67699999999999;495.986;70820.863;11063.286;0.8539999999999992;36.998999999999995;249.04999999999995;30.462;14.198999999999998;316.19900000000007;25.79600000000002;3.8270000000000017;199.847;1079.1310000000003;390.527;96.83099999999999;214.659;1286.682;963.087;644.567;55.757000000000005;1246.731;1075.0509999999997;43.105999999999995;81.82;1615.9990000000003;972651.004;598003.672;248.11300000000003;39.2;682.5000000000001;113.22999999999999;12.274000000000001;670.097;1398.6409999999998;162.023;1296.3069999999998;12832.673;55.512;34.318;47.311;101.81;0;0;20.009;269.468;265.13;11.917;47.301;326.344;427425.6;16289.3;64.932;3.667;0;23.682;4.641;177.154;309.7;1.541;434.961;2465.046;136.569;47.061;79.128;301.362;416.502;37.478;27.562;507.801;558.381;17.788;18.989;639.804;283690;145678.3;87.035;22.484;378.4;41.565;5.417;330.393;439.113;25.947;161.116;1264.331;198.446;15.451999999999991;88.21999999999998;883.51;546.585;607.089;8.186000000000003;469.46199999999993;251.53999999999974;13.400999999999993;15.52999999999999;649.8510000000002;261535.40399999998;436036.072;96.14600000000004;13.049;304.10000000000014;47.98299999999999;2.216000000000001;162.55;649.8279999999997;134.535;700.2299999999998;9103.296
2017Q3;672.99;293.451;467.005;1729.31;1739.428;879.496;146.417;2278.085;2148.063;317.902;210.921;2362.19;1096013.64;666899.6;417.548;86.418;1199.783;252.763;33.376;1177.416;1821.034;190.927;1763.054;18685.738;280.403;200.83;250.723;444.411;812.248;227.865;89.521;1024.842;1059.568;274.215;128.763;730.89;123663.728;86777.096;167.972;45.314;516.025;137.115;21.134;499.196;419.401;28.308;465.283;5706.838;186.337;48.709;56.396;225.758;159.912;198.621;32.273;349.478;698.87;255.034;75.11;129.935;43428.756;68163.506;140.492;8.126;239.998;85.297;4.555;98.921;324.049;12.717;242.823;4070.4;20.911;40.645;40.281;30.91;120.359;26.288;26.304;130.995;78.973;15.938;11.729;133.863;8583.41;6076.594;26.754;0.859;33.141;20.079;2.207;94.167;76.296;9.394;17.083;517.81;73.15500000000003;111.476;154.046;187.743;531.977;2.9559999999999995;30.944;544.369;281.72499999999997;3.2429999999999826;41.92400000000001;467.0919999999999;71651.562;12536.99600000001;0.7260000000000169;36.329;242.886;31.73900000000001;14.372;306.10800000000006;19.056000000000026;6.196999999999999;205.377;1118.6279999999997;392.587;92.62100000000001;216.28199999999998;1284.899;927.1800000000001;651.631;56.896;1253.243;1088.4950000000001;43.68700000000001;82.15799999999999;1631.3000000000002;972349.9119999999;580122.504;249.576;41.104000000000006;683.7579999999999;115.648;12.241999999999997;678.2199999999999;1401.633;162.619;1297.7710000000002;12978.900000000001;37.733;37.802;51.371;101.69;0;0;21.077;294.876;290.214;11.96;47.655;347.343;435908.1;14218.3;69.718;4.828;0;24.69;5.057;188.632;323.797;1.568;434.956;2465.427;141.667;42.78;76.727;288.913;445.154;40.963;27.23;499.282;546.311;16.985;18.922;639.093;275330;138369.9;86.398;23.032;371.5;41.474;5.247;322.637;438.179;25.277;158.053;1291.656;213.18699999999998;12.039000000000009;88.18399999999997;894.2959999999998;482.02600000000007;610.668;8.589000000000002;459.085;251.97000000000014;14.742000000000012;15.580999999999985;644.8640000000001;261111.81199999992;427534.3039999999;93.46000000000001;13.244000000000003;312.2579999999999;49.484;1.937999999999997;166.9509999999999;639.657;135.774;704.7620000000002;9221.817000000003
2017Q4;682.677;290.373;454.282;1743.514;1749.677;879.176;149.611;2262.443;2132.784;323.004;201.262;2332.197;1101997.36;659289.6;420.09;81.886;1246.467;246.399;31.922;1184.148;1904.584;192.077;1805.987;19024.482;290.687;194.681;235.301;457.383;795.192;239.678;91.83;1009.436;1028.201;277.802;121.344;743.731;126589.856;83716.839;163.565;43.398;552.86;131.125;19.787;513.089;445.252;27.992;482.194;5598.714;192.365;49.538;55.681;232.803;131.501;199.096;32.886;347.739;691.205;255.287;69.821;149.543;47800.85;64851.065;136.638;8.293;247.855;79.682;4.754;100.62;331.95;13.439;243.337;4024;25.905;36.32;38.84;29.475;118.755;33.331;24.406;124.979;65.512;16.015;11.255;123.287;9306.131;5046.36;24.4;0.832;22.194;18.79;2.117;92.337;90.658;9.944;18.222;495.378;72.417;108.82300000000004;140.78;195.105;544.936;7.250999999999991;34.538;536.7180000000001;271.484;6.500000000000014;40.267999999999994;470.90099999999995;69482.875;13819.414000000004;2.526999999999994;34.273;282.811;32.653;12.916;320.13200000000006;22.64400000000002;4.609;220.63500000000002;1079.336;391.99;95.69199999999998;218.981;1286.1309999999999;954.4849999999999;639.498;57.78099999999999;1253.007;1104.583;45.202;79.918;1588.4660000000001;975407.5040000001;575572.7609999999;256.525;38.48799999999999;693.6070000000001;115.274;12.135000000000002;671.0589999999999;1459.332;164.085;1323.7930000000001;13425.768;43.812;41.126;55.469;100.46;0;0;22.996;320.454;319.159;11.945;47.558;369.287;440672.9;14831.6;73.215;3.325;0;25.625;5.666;202.959;337.894;1.577;434.956;2454.219;136.866;43.432;75.951;298.179;478.566;32.518;27.629;499.296;546.063;18.928;16.886;588.493;274970;129911.1;85.509;22.196;376.4;40.031;4.949;300.692;512.635;24.835;150.525;1372.217;211.31199999999998;11.133999999999979;87.561;887.4919999999998;475.9189999999999;606.98;7.155999999999995;433.2570000000001;239.3610000000001;14.328999999999997;15.474000000000007;630.686;259764.60400000005;430830.061;97.80099999999997;12.966999999999988;317.2070000000001;49.618;1.5200000000000014;167.40799999999984;608.8030000000001;137.673;738.3120000000001;9599.331999999999
2018Q1;691.91;289.638;470.162;1759.423;1833.227;875.738;148.295;2290.69;2111.454;328.096;210.229;2371.663;1103852.21;673489;412.716;84.873;1263.905;249.578;33.057;1200.604;1831.076;190.414;1784.098;19489.367;288.881;194.985;254.917;441.264;864.922;227.874;90.208;1068.004;1017.385;285.875;128.353;776.509;124106.456;87996.808;155.918;44.141;575.041;132.765;20.744;534.444;421.059;26.966;472.305;5596.81;186.647;50.269;54.726;222.666;100.365;193.586;33.118;370.221;685.019;260.145;69.878;147.656;43109.973;69308.457;134.453;8.649;240.939;78.258;4.559;102.764;330.715;13.364;240.701;4051.7;35.134;36.27;42.283;34.036;136.372;32.187;24.772;134.131;87.593;16.486;13.16;137.72;10723.21;7036.666;19.451;0.903;32.737;22.905;2.003;93.252;72.288;7.706;15.088;546.828;67.09999999999998;108.446;157.90800000000002;184.562;628.185;2.100999999999985;32.318;563.6519999999999;244.77299999999997;9.244000000000018;45.31500000000001;491.13300000000004;70273.27300000002;11651.685000000009;2.014000000000003;34.589;301.36500000000007;31.60199999999999;14.181999999999999;338.42799999999994;18.056000000000054;5.896;216.51600000000002;998.2820000000006;403.029;94.65299999999996;215.24499999999998;1318.159;968.3050000000001;647.864;58.08699999999999;1222.6860000000001;1094.0690000000002;42.221000000000004;81.876;1595.154;979745.754;585492.192;256.798;40.732000000000006;688.8639999999999;116.81300000000002;12.313000000000002;666.1600000000001;1410.017;163.44799999999998;1311.793;13892.556999999997;51.467;42.584;56.738;99.94;0;0;23.436;331.46;329.387;11.942;47.611;376.773;448326.1;15650.9;74.971;3.584;0;26.826;5.963;208.322;347.736;1.533;425.218;2424.883;137.743;41.549;74.274;294.003;511.779;45.582;28.525;467.827;523.947;16.576;17.254;605.902;275290;133927.3;86.459;22.886;376.1;41.181;4.719;306.815;446.156;23.914;159.464;1563.926;213.81900000000002;10.51999999999996;84.23299999999998;924.2160000000001;456.52600000000007;602.282;6.125999999999991;423.3990000000001;240.73500000000024;13.703000000000003;17.011000000000006;612.4789999999998;256129.65399999998;435913.992;95.368;14.262000000000004;312.7639999999999;48.806000000000026;1.631000000000002;151.02300000000008;616.125;138.00099999999998;727.1109999999999;9903.747999999998
2018Q2;699.904;289.982;470.341;1781.197;1829.498;868.928;149.147;2304.637;2097.484;328.919;214.517;2391.931;1108791.36;692977;408.971;86.144;1256.108;250.3;32.371;1203.667;1855.427;188.85;1818.959;19520.503;297.879;192.947;253.428;435.642;767.278;214.089;89.7;1096.065;1000.719;286.687;131.45;728.052;132012.897;94054.096;154.946;43.999;554.282;132.27;19.928;532.532;366.631;27.085;475.551;5567.535;192.999;52.593;54.638;230.312;72.714;198.613;34.576;402.062;706.129;260.576;70.566;152.566;46476.878;76217.513;135.608;9.534;252.903;78.9;4.73;106.983;321.435;12.981;250.473;3988.6;29.661;33.343;37.071;36.802;148.992;14.528;24.556;122.672;73.974;16.886;15.234;128.868;11748.156;9445.189;17.523;2.378;27.224;20.829;2.203;95.822;36.163;7.865;12.994;497.194;75.21900000000002;107.01099999999998;161.719;168.528;545.5720000000001;0.9479999999999986;30.568;571.331;220.61600000000004;9.22499999999999;45.649999999999984;446.618;73787.863;8391.393999999998;1.8149999999999942;32.087;274.15500000000003;32.541000000000004;12.995000000000001;329.72700000000003;9.032999999999973;6.239000000000001;212.08399999999997;1081.741;402.025;97.03500000000003;216.913;1345.5549999999998;1062.22;654.8389999999999;59.44699999999999;1208.5720000000001;1096.7649999999999;42.23199999999997;83.06700000000001;1663.879;976778.4630000001;598922.904;254.025;42.145;701.8259999999999;118.03;12.443000000000001;671.1349999999999;1488.7959999999998;161.765;1343.4080000000001;13952.968;56.746;44.308;58.235;103.48;0;0;24.827;342.797;344.279;11.533;47.417;386.625;454763.8;17004.9;76.244;3.592;0;28.195;6.268;216.99;357.578;1.487;434.978;2378.25;128.705;42.059;74.067;301.737;553.972;53.147;29.407;430.898;508.676;16.211;17.856;648.462;265990;131451.4;83.467;22.586;387.2;41.388;4.722;304.438;484.638;24.439;162.783;1420.25;216.57399999999998;10.668000000000028;84.611;940.3379999999997;508.24800000000005;601.6919999999999;5.21299999999999;434.87700000000007;243.8099999999999;14.487999999999971;17.794000000000004;628.7919999999999;256024.66300000012;450466.60399999993;94.31400000000001;15.967000000000006;314.6259999999999;48.44700000000001;1.4530000000000012;149.70699999999988;646.5799999999999;135.839;745.647;10154.468
2018Q3;704.69;289.251;470.854;1791.141;1778.581;875.683;149.23;2324.805;2098.484;340.551;215.71;2400.314;1107970.84;693968.2;405.691;87.034;1228.644;252.371;32.28;1215.48;1859.608;187.151;1832.926;19834.344;297.117;190.792;255.235;431.116;722.361;220.362;88.003;1130.613;999.143;300.583;131.351;721.327;134978.59;96339.569;158.574;43.762;534.707;130.724;19.507;538.814;409.486;27.482;482.56;5607.103;195.588;52.776;53.048;230.31;68.239;185.618;35.473;409.588;722.589;274.571;71.144;155.038;48924.359;76449.023;139.825;9.699;269.251;78.258;4.808;110.872;359.135;12.455;256.867;4010.1;24.587;33.283;34.329;35.443;138.555;30.809;22.132;120.469;81.553;17.528;17.088;125.706;10555.749;9908.184;16.99;1.524;23.101;22.264;2.123;96.49;40.288;8.561;24.888;568.565;76.94200000000002;104.73299999999999;167.858;165.363;515.567;3.9349999999999987;30.398;600.556;195.00099999999998;8.484000000000002;43.11899999999999;440.58299999999997;75498.482;9982.362000000003;1.7590000000000252;32.539;242.35500000000002;30.201999999999995;12.576;331.45199999999994;10.063000000000002;6.465999999999999;200.80499999999998;1028.438;407.57300000000004;98.45899999999997;215.61899999999997;1360.025;1056.2199999999998;655.321;61.22699999999999;1194.1919999999998;1099.341;39.96799999999996;84.35900000000001;1678.9869999999999;972992.2500000001;597628.6309999999;247.11699999999996;43.272000000000006;693.937;121.64700000000002;12.773;676.666;1450.1219999999998;159.669;1350.366;14227.241000000002;51.378;45.155;59.659;105.01;0;0;24.828;354.616;356.899;11.412;46.515;396.568;462137.5;16048.8;78.581;4.031;0;29.742;6.526;223.254;367.42;1.452;434.987;2313.208;140.716;40.995;70.165;304.563;545.625;40.631;29.737;397.427;497.313;16.146;18.102;650.968;258470;123718.6;77.501;23.513;409.1;41.318;4.649;297.043;484.079;24.171;153.1;1475.792;215.47900000000004;12.308999999999976;85.79499999999997;950.4520000000001;510.5949999999998;614.69;6.661999999999988;442.1489999999998;245.1289999999999;12.409999999999961;19.742000000000008;631.4509999999999;252384.75000000012;457861.2309999999;91.03499999999994;15.728000000000005;284.837;50.58700000000002;1.5979999999999999;156.36900000000003;598.6229999999998;134.04600000000002;762.2789999999999;10438.241000000002
2018Q4;711.617;285.84;459.669;1813.879;1734.602;864.633;151.569;2319.775;2086.445;341.416;205.848;2384.631;1115854.99;696487.2;405.617;89.994;1389.998;248.277;32.281;1209.742;1907.798;185.45;1858.41;20264.329;304.959;187.715;244.141;443.929;686.316;208.38;87.527;1136.167;972.052;298.36;125.291;693.762;142276.537;93356.207;158.687;41.688;680.649;127.597;19.362;533.1;458.767;26.387;498.766;5613.951;190.306;53.431;51.466;229.405;66.147;173.078;36.831;419.268;746.416;273.87;71.397;155.255;49650.393;78277.886;141.354;9.623;302.253;73.386;4.963;115.156;403.655;10.763;258.407;3956.8;22.722;31.458;30.706;39.258;131.972;31.305;21.832;108.132;55.593;16.521;14.866;132.197;10865.868;13626.411;15.707;1.499;35.303;20.193;1.864;99.888;44.098;8.431;19.599;614.535;91.93099999999998;102.826;161.969;175.26599999999996;488.197;3.996999999999993;28.863999999999997;608.7669999999998;170.04299999999995;7.969000000000008;39.02799999999999;406.30999999999995;81760.27600000001;1451.9099999999962;1.6259999999999977;30.566000000000006;343.093;34.018;12.534999999999997;318.05600000000004;11.014000000000024;7.193000000000001;220.76000000000005;1042.616;406.65799999999996;98.12499999999997;215.528;1369.9499999999998;1048.286;656.253;64.04199999999999;1183.6080000000002;1114.393;43.05599999999998;80.55700000000002;1690.869;973578.453;603130.993;246.93;48.306;709.349;120.67999999999999;12.919;676.6419999999999;1449.031;159.063;1359.644;14650.378;46.532;46.118;59.848;104.1;0;0;25.583;359.907;364.731;11.562;44.573;403.607;467558.5;16680.7;79.06;6.053;0;30.395;6.636;226.889;377.262;1.497;434.987;2240.717;141.076;40.939;71.552;324.877;522.148;46.745;31.033;366.543;504.476;18.204;17.258;646.661;254310;121925.5;77.497;25.481;435.1;40.18;4.798;287.694;486.05;24.835;137.207;1681.742;219.04999999999998;11.06799999999997;84.128;940.973;526.138;609.508;7.425999999999988;457.15800000000024;245.18600000000004;13.289999999999985;18.726000000000017;640.601;251709.95299999998;464524.79300000006;90.373;16.772;274.249;50.105;1.4850000000000003;162.0589999999999;585.719;132.73099999999997;787.4499999999999;10727.919
